21: [-31.2502384185791, -55.30396270751953, 23.621368408203125, -53.128761291503906, -75.74314880371094, -57.98442077636719, 80.6843032836914, -54.25035095214844]
22: [-25.754501342773438, -51.648807525634766, 25.171878814697266, -53.102882385253906, -74.52388763427734, -49.04358673095703, 81.55139923095703, -52.754940032958984]
23: [-23.49054527282715, -49.88978958129883, 24.221498489379883, -47.87232971191406, -76.6256103515625, -52.49153518676758, 78.81979370117188, -56.3448371887207]
24: [-28.318815231323242, -49.336421966552734, 24.61433219909668, -47.972999572753906, -69.39216613769531, -53.62929153442383, 80.77069091796875, -52.52016830444336]
25: [-24.2642765045166, -48.30223083496094, 26.2514591217041, -47.3455924987793, -71.60102081298828, -50.243953704833984, 69.44776916503906, -51.28382873535156]
26: [-26.79998207092285, -49.479801177978516, 25.5341739654541, -45.09306335449219, -69.558837890625, -48.20500183105469, 73.86198425292969, -52.603050231933594]
27: [-23.532575607299805, -50.22932052612305, 19.90775489807129, -43.651161193847656, -61.06307601928711, -47.95571517944336, 71.23989868164062, -48.389793395996094]
28: [-23.585538864135742, -46.856292724609375, 16.96009635925293, -45.217613220214844, -58.68037796020508, -41.260955810546875, 67.943115234375, -45.48007583618164]
29: [-18.24970817565918, -46.530845642089844, 13.72304630279541, -40.10205841064453, -52.25146484375, -38.75543975830078, 64.61205291748047, -39.986270904541016]
30: [-17.235538482666016, -39.704444885253906, 15.398027420043945, -33.181949615478516, -45.196800231933594, -37.03049087524414, 40.9213981628418, -28.960371017456055]
31: [-16.8124942779541, -43.947139739990234, 18.620147705078125, -27.872365951538086, -62.24342727661133, -32.001651763916016, 58.682003021240234, -46.64188003540039]
32: [-20.52284049987793, -45.173545837402344, 22.05354881286621, -30.86773681640625, -60.53019332885742, -34.27396011352539, 62.9970588684082, -44.910282135009766]
33: [-21.13069725036621, -47.109519958496094, 20.84467124938965, -33.28926086425781, -72.81208038330078, -33.686988830566406, 62.61579895019531, -46.71235275268555]
34: [-23.402860641479492, -49.15473556518555, 18.740478515625, -30.39818000793457, -58.96498489379883, -38.81770706176758, 70.08690643310547, -44.48796463012695]
35: [-22.074539184570312, -51.578956604003906, 21.739084243774414, -29.781545639038086, -68.23908996582031, -33.20153045654297, 67.33150482177734, -47.903324127197266]
36: [-19.18684959411621, -49.67168426513672, 21.01736831665039, -35.412620544433594, -69.4980697631836, -37.86884307861328, 69.87372589111328, -47.346107482910156]
37: [-22.430561065673828, -53.456790924072266, 21.530672073364258, -35.46416091918945, -70.4219741821289, -38.31157684326172, 69.676513671875, -50.01662826538086]
38: [-19.872840881347656, -52.019920349121094, 22.285627365112305, -32.6935920715332, -71.83256530761719, -41.39329528808594, 72.78600311279297, -48.336788177490234]
39: [-22.432619094848633, -50.12260437011719, 23.985387802124023, -40.46469497680664, -71.3563232421875, -44.317604064941406, 73.2509994506836, -50.7232780456543]
40: [-22.547685623168945, -50.02334213256836, 23.722543716430664, -40.41379165649414, -69.03507232666016, -42.78973388671875, 72.89881896972656, -48.87886428833008]
41: [-25.29611587524414, -50.31470489501953, 23.336593627929688, -40.73796081542969, -72.14762878417969, -46.38319778442383, 75.93402862548828, -50.289730072021484]
42: [-22.493135452270508, -50.29644012451172, 19.90029525756836, -41.38302230834961, -69.39604187011719, -44.612648010253906, 74.26165771484375, -50.458675384521484]
43: [-27.369691848754883, -53.57551956176758, 26.425168991088867, -43.559486389160156, -73.416748046875, -46.68170928955078, 74.43252563476562, -50.40410232543945]
44: [-22.867271423339844, -51.072635650634766, 23.107624053955078, -47.52851486206055, -74.75507354736328, -51.584510803222656, 78.126220703125, -52.674983978271484]
45: [-27.12679100036621, -54.74496841430664, 24.985071182250977, -49.48899841308594, -77.27215576171875, -48.40177917480469, 76.80388641357422, -53.805057525634766]
46: [-24.945091247558594, -51.36533737182617, 19.217302322387695, -46.790321350097656, -63.29045104980469, -49.086212158203125, 74.5216293334961, -50.56069564819336]
47: [-28.22394561767578, -57.71013259887695, 23.484880447387695, -51.678714752197266, -72.60145568847656, -54.67534255981445, 86.628662109375, -50.660301208496094]
48: [-21.266000747680664, -55.356327056884766, 25.295984268188477, -52.6822509765625, -75.53823852539062, -53.68583679199219, 75.0358657836914, -56.31772994995117]
49: [-26.581615447998047, -55.312259674072266, 23.299867630004883, -54.55884552001953, -78.39167785644531, -55.86652374267578, 85.94761657714844, -54.324153900146484]
50: [-23.09372329711914, -49.42409133911133, 20.755264282226562, -51.631011962890625, -70.92823791503906, -55.64188766479492, 77.90194702148438, -49.5446891784668]
51: [-26.551605224609375, -50.966339111328125, 25.941789627075195, -50.625274658203125, -73.02347564697266, -55.314552307128906, 81.70785522460938, -51.063873291015625]
52: [-25.797849655151367, -54.3939208984375, 27.30158805847168, -54.97210693359375, -77.97293853759766, -47.39822006225586, 80.22018432617188, -56.733890533447266]
53: [-24.282752990722656, -52.587711334228516, 21.126678466796875, -51.07049560546875, -74.92952728271484, -53.54055404663086, 77.77579498291016, -53.01795196533203]
54: [-25.75694465637207, -52.38131332397461, 24.323074340820312, -53.63652038574219, -70.89653015136719, -52.695377349853516, 77.31989288330078, -53.71676254272461]
55: [-24.903478622436523, -53.07109451293945, 20.86737060546875, -48.67427062988281, -69.55980682373047, -46.13290023803711, 69.5883560180664, -46.32371520996094]
56: [-22.863460540771484, -49.47603988647461, 21.313154220581055, -47.24394226074219, -66.15123748779297, -47.912071228027344, 73.52788543701172, -49.6760368347168]
57: [-22.63567352294922, -51.45613479614258, 21.73358917236328, -48.30518341064453, -69.71002197265625, -47.4882698059082, 68.6172866821289, -45.71543502807617]
58: [-19.717166900634766, -48.25501251220703, 14.675885200500488, -42.524105072021484, -63.111446380615234, -42.32130813598633, 62.3838996887207, -44.52961349487305]
59: [-17.307788848876953, -46.03599166870117, 13.019189834594727, -38.252586364746094, -58.6053581237793, -41.58941650390625, 60.43574905395508, -43.444358825683594]
60: [-15.80174732208252, -39.794368743896484, 15.89024543762207, -34.86631393432617, -40.35885238647461, -37.466426849365234, 44.36780548095703, -30.04673957824707]
61: [-22.875585556030273, -44.07951354980469, 18.480579376220703, -29.115922927856445, -59.35526657104492, -34.03043746948242, 65.11744689941406, -45.699337005615234]
62: [-19.797269821166992, -42.517852783203125, 17.38897132873535, -25.261499404907227, -58.79106140136719, -33.99861526489258, 60.33029556274414, -46.89346694946289]
63: [-20.305273056030273, -43.11990737915039, 20.686899185180664, -27.287893295288086, -62.179161071777344, -35.220497131347656, 62.09703826904297, -46.4902458190918]
64: [-19.1530704498291, -48.28983688354492, 17.905550003051758, -27.200651168823242, -64.01606750488281, -27.980998992919922, 62.02932357788086, -47.89933776855469]
65: [-21.3372802734375, -45.24318313598633, 23.82940673828125, -30.307533264160156, -70.21997833251953, -37.0457878112793, 62.859683990478516, -47.17697525024414]
66: [-17.562143325805664, -47.40141296386719, 21.753084182739258, -30.82304573059082, -63.59014129638672, -37.83510208129883, 64.8741226196289, -44.17941665649414]
67: [-18.8504581451416, -51.630062103271484, 20.479618072509766, -32.64772033691406, -68.19261932373047, -35.198219299316406, 70.27082824707031, -43.62484359741211]
68: [-19.49248695373535, -49.04304122924805, 22.593156814575195, -40.52741622924805, -75.41463470458984, -40.22802734375, 71.39649963378906, -51.78682327270508]
69: [-21.576120376586914, -51.2222900390625, 22.338930130004883, -43.111934661865234, -72.52753448486328, -46.221500396728516, 71.90486907958984, -49.32108688354492]
70: [-24.691701889038086, -49.942161560058594, 21.60877227783203, -42.98993682861328, -70.05070495605469, -46.67552947998047, 67.76595306396484, -48.520999908447266]
71: [-18.664310455322266, -49.292198181152344, 23.528549194335938, -41.426368713378906, -69.6317367553711, -47.95658493041992, 74.75517272949219, -48.959774017333984]
72: [-27.580690383911133, -50.41427993774414, 24.623889923095703, -45.23066329956055, -70.24225616455078, -45.649559020996094, 75.32330322265625, -57.30645751953125]
73: [-27.49997901916504, -49.57577133178711, 27.606769561767578, -46.45981979370117, -73.56139373779297, -49.729488372802734, 75.48544311523438, -50.82014083862305]
74: [-23.32382583618164, -47.99551773071289, 28.823196411132812, -49.930198669433594, -70.45848846435547, -51.72792434692383, 71.7889175415039, -51.15852355957031]
75: [-18.47972297668457, -50.537086486816406, 28.6506290435791, -46.66432571411133, -73.64225769042969, -51.172943115234375, 73.23820495605469, -55.94786071777344]
76: [-20.60491371154785, -52.37363052368164, 27.191354751586914, -49.628360748291016, -73.41454315185547, -47.3479118347168, 80.8464584350586, -52.959739685058594]
77: [-26.17660903930664, -52.93949890136719, 25.289045333862305, -55.19281005859375, -77.2807846069336, -51.56187438964844, 86.70663452148438, -55.30835723876953]
78: [-27.520179748535156, -52.78461837768555, 29.117048263549805, -47.71033477783203, -75.56517028808594, -54.59636688232422, 82.20944213867188, -54.25773239135742]
79: [-29.604961395263672, -55.675411224365234, 25.78938865661621, -51.80323791503906, -74.51045227050781, -59.898681640625, 83.1826171875, -59.87744140625]
80: [-25.17953872680664, -50.74289321899414, 24.19705581665039, -54.63026428222656, -77.88606262207031, -53.52362060546875, 80.4484634399414, -54.66439437866211]
81: [-23.919939041137695, -54.461910247802734, 24.105953216552734, -52.9890251159668, -77.5522689819336, -52.87582778930664, 77.47825622558594, -54.85641098022461]
82: [-23.469493865966797, -55.32416915893555, 25.81526756286621, -52.56250762939453, -75.00540161132812, -52.33027267456055, 72.73484802246094, -55.0429801940918]
83: [-18.416053771972656, -53.43400955200195, 25.54914093017578, -54.047447204589844, -74.60043334960938, -49.532875061035156, 70.83049774169922, -55.073516845703125]
84: [-23.8699893951416, -52.68764114379883, 24.66493034362793, -49.817779541015625, -71.77690887451172, -48.360477447509766, 71.70372772216797, -54.487064361572266]
85: [-24.964067459106445, -48.97502136230469, 21.0271053314209, -44.99985885620117, -67.36526489257812, -51.46963882446289, 77.12966918945312, -51.644657135009766]
86: [-24.36406898498535, -51.96382522583008, 22.143339157104492, -48.572166442871094, -67.42308807373047, -46.511146545410156, 69.43048095703125, -49.15276336669922]
87: [-23.89116668701172, -50.20051193237305, 22.060546875, -46.02623748779297, -67.80194091796875, -42.09653091430664, 72.05049896240234, -51.04609680175781]
88: [-18.37010383605957, -45.633262634277344, 16.65793800354004, -42.09916687011719, -62.35914993286133, -41.665748596191406, 65.37467956542969, -47.240867614746094]
89: [-20.47516441345215, -44.46665573120117, 15.901861190795898, -41.79582214355469, -61.74748611450195, -38.316158294677734, 64.58871459960938, -49.98701095581055]
90: [-14.906384468078613, -41.61821746826172, 12.950180053710938, -38.390098571777344, -43.69963836669922, -38.1964225769043, 47.210906982421875, -31.262004852294922]
91: [-18.423505783081055, -43.7242317199707, 20.328447341918945, -32.315738677978516, -58.77004623413086, -32.815162658691406, 60.354759216308594, -40.31584930419922]
92: [-23.60972023010254, -45.29336166381836, 20.4010066986084, -27.132169723510742, -59.947757720947266, -30.225780487060547, 57.235477447509766, -46.99821853637695]
93: [-22.19466209411621, -42.46082305908203, 19.520544052124023, -25.48837661743164, -59.91762161254883, -31.160125732421875, 57.42047119140625, -41.700809478759766]
94: [-22.353076934814453, -48.38633346557617, 21.38470458984375, -26.94706916809082, -62.14891815185547, -32.45484161376953, 63.1121826171875, -46.160491943359375]
95: [-25.382837295532227, -50.36811828613281, 18.887418746948242, -29.832792282104492, -66.31768798828125, -35.136478424072266, 63.909423828125, -49.31863784790039]
96: [-19.284536361694336, -47.691226959228516, 19.98129653930664, -31.909753799438477, -66.4361343383789, -33.04878234863281, 66.97801208496094, -48.42940902709961]
97: [-19.844953536987305, -49.44084548950195, 21.050045013427734, -35.62348937988281, -68.58332061767578, -40.664207458496094, 68.50028991699219, -49.996463775634766]
98: [-23.02371597290039, -51.48978805541992, 21.802743911743164, -37.666507720947266, -71.52323913574219, -41.56639862060547, 71.44244384765625, -47.53901290893555]
99: [-22.49018669128418, -52.10194778442383, 25.64470863342285, -41.586952209472656, -68.7066879272461, -46.21886444091797, 75.67526245117188, -51.127906799316406]
100: [-24.05239486694336, -52.36489486694336, 23.64679527282715, -39.67729187011719, -79.1064224243164, -45.18704605102539, 75.08717346191406, -53.873809814453125]
101: [-23.82994270324707, -47.813026428222656, 24.53180503845215, -42.15769958496094, -65.80380249023438, -44.20252990722656, 75.06391143798828, -49.33592224121094]
102: [-26.341211318969727, -49.06162643432617, 21.682071685791016, -43.207916259765625, -72.26531982421875, -43.89189147949219, 65.25579071044922, -50.66149139404297]
103: [-24.443540573120117, -47.89081954956055, 21.435379028320312, -45.59344482421875, -75.35899353027344, -49.86557388305664, 74.2240219116211, -47.23079299926758]
104: [-22.891895294189453, -53.344261169433594, 26.70347785949707, -45.14085388183594, -75.6333999633789, -50.783424377441406, 72.99011993408203, -51.04242706298828]
105: [-23.481306076049805, -54.86248016357422, 25.622127532958984, -44.5599479675293, -79.89997863769531, -49.075645446777344, 77.33976745605469, -54.1824951171875]
106: [-24.343008041381836, -52.43647384643555, 28.223804473876953, -51.705528259277344, -73.50196838378906, -49.72542190551758, 83.07141876220703, -49.782806396484375]
107: [-29.08757972717285, -52.697383880615234, 23.868925094604492, -52.413570404052734, -76.28880310058594, -55.27873992919922, 85.88385009765625, -48.910072326660156]
108: [-26.187435150146484, -52.84199142456055, 25.836957931518555, -50.21957778930664, -75.21115112304688, -54.98995590209961, 78.25586700439453, -54.44154739379883]
109: [-25.673643112182617, -50.25221252441406, 24.96938705444336, -51.461647033691406, -68.6478500366211, -49.81916809082031, 79.32528686523438, -55.65168762207031]
110: [-28.850818634033203, -58.16516876220703, 23.4769344329834, -50.704254150390625, -72.77925109863281, -55.05873107910156, 81.29193878173828, -56.546077728271484]
111: [-24.76637077331543, -54.51922607421875, 22.20124626159668, -54.000057220458984, -75.17683410644531, -56.593116760253906, 79.89128112792969, -56.59634780883789]
112: [-27.484556198120117, -56.09170150756836, 23.204029083251953, -53.125343322753906, -78.35665893554688, -47.414310455322266, 77.73690032958984, -56.8669548034668]
113: [-20.443056106567383, -50.86464309692383, 24.56448745727539, -51.471405029296875, -77.4710464477539, -49.38308334350586, 73.52465057373047, -54.49979782104492]
114: [-22.356435775756836, -52.27259826660156, 24.41087532043457, -50.3805046081543, -73.13764953613281, -50.15615463256836, 64.75285339355469, -51.465457916259766]
115: [-23.152549743652344, -53.31364059448242, 19.5253849029541, -45.773780822753906, -73.31061553955078, -46.91149139404297, 74.55438232421875, -48.19636917114258]
116: [-23.78858184814453, -49.15061569213867, 16.736087799072266, -43.15619659423828, -63.59218978881836, -45.728515625, 68.85348510742188, -49.125484466552734]
117: [-22.201711654663086, -47.240272521972656, 21.451242446899414, -44.831451416015625, -60.060054779052734, -45.13691329956055, 70.58529663085938, -47.4766960144043]
118: [-17.49862289428711, -46.59125518798828, 17.255611419677734, -43.687660217285156, -57.598602294921875, -40.12797927856445, 64.23997497558594, -48.78447723388672]
119: [-19.124889373779297, -46.547367095947266, 15.476081848144531, -36.08796691894531, -59.49355697631836, -35.11559295654297, 63.11748123168945, -42.30386734008789]
120: [-15.018174171447754, -39.37247848510742, 17.11181640625, -35.83047866821289, -39.81142807006836, -34.918697357177734, 44.33713150024414, -26.541759490966797]
121: [-16.68576431274414, -45.0535774230957, 23.803791046142578, -26.19683265686035, -58.99501419067383, -33.07538986206055, 69.13014221191406, -47.48056411743164]
122: [-21.861621856689453, -46.26445770263672, 22.690576553344727, -30.172027587890625, -62.98179244995117, -37.618770599365234, 69.6708984375, -47.51652526855469]
123: [-21.33987045288086, -50.48566818237305, 19.534530639648438, -29.494497299194336, -66.38717651367188, -36.7317008972168, 70.22842407226562, -47.41819381713867]
124: [-18.270172119140625, -49.6628532409668, 25.025381088256836, -30.99798583984375, -67.968994140625, -36.500064849853516, 68.29957580566406, -48.480587005615234]
125: [-17.27330207824707, -53.38644790649414, 24.488935470581055, -33.490638732910156, -72.51573181152344, -35.24452590942383, 69.82330322265625, -50.42776870727539]
126: [-19.27297592163086, -52.399837493896484, 26.874099731445312, -33.76185607910156, -69.63114166259766, -37.65716552734375, 68.88392639160156, -47.29672622680664]
127: [-22.76860809326172, -53.114349365234375, 23.565929412841797, -36.54072570800781, -74.9337158203125, -40.726844787597656, 73.76455688476562, -50.45409393310547]
128: [-25.808076858520508, -54.70600509643555, 21.617273330688477, -37.277381896972656, -68.716552734375, -39.7918701171875, 75.69291687011719, -53.80049514770508]
129: [-27.257015228271484, -53.5566520690918, 24.915203094482422, -46.04521942138672, -74.55864715576172, -47.8879280090332, 79.11405944824219, -50.862693786621094]
130: [-24.519338607788086, -49.66623306274414, 26.83695411682129, -44.46403503417969, -76.5667495727539, -48.318153381347656, 70.48139190673828, -54.41679000854492]
131: [-22.657434463500977, -52.299560546875, 24.128807067871094, -40.51445388793945, -70.8734359741211, -46.729496002197266, 78.98709106445312, -54.4375]
132: [-22.775083541870117, -51.24483871459961, 24.106313705444336, -45.12718200683594, -75.97691345214844, -44.42368698120117, 75.10328674316406, -50.93140411376953]
133: [-26.069738388061523, -49.25173568725586, 22.130788803100586, -48.65409851074219, -75.82951354980469, -45.70137405395508, 76.899658203125, -48.44831466674805]
134: [-25.823270797729492, -49.72413635253906, 22.305770874023438, -53.09845733642578, -75.58248138427734, -56.89094543457031, 75.1856689453125, -51.39297866821289]
135: [-27.415390014648438, -53.475257873535156, 25.475135803222656, -53.7183952331543, -74.44871520996094, -52.84776306152344, 79.08961486816406, -53.27251052856445]
136: [-24.9238338470459, -57.042476654052734, 26.346345901489258, -54.12563705444336, -78.21508026123047, -50.006591796875, 76.799072265625, -59.19728088378906]
137: [-29.56719398498535, -55.111995697021484, 21.674585342407227, -53.66131591796875, -78.36138916015625, -55.373592376708984, 84.50883483886719, -54.88380813598633]
138: [-30.315950393676758, -53.39167404174805, 23.43994140625, -53.55921936035156, -74.80331420898438, -52.550331115722656, 81.55592346191406, -54.281192779541016]
139: [-27.363807678222656, -50.54122543334961, 22.605731964111328, -49.91655349731445, -75.69499969482422, -57.08889389038086, 84.9106674194336, -54.32820510864258]
140: [-27.619544982910156, -51.281532287597656, 27.653005599975586, -55.20465087890625, -76.89276885986328, -57.45106887817383, 81.20176696777344, -57.769657135009766]
141: [-27.358917236328125, -52.58122634887695, 24.84255027770996, -50.32365036010742, -72.76461029052734, -53.07762145996094, 76.26329803466797, -51.994571685791016]
142: [-25.366573333740234, -51.58415603637695, 21.384111404418945, -52.97572326660156, -69.77021789550781, -49.87242126464844, 78.48887634277344, -54.08506393432617]
143: [-26.846603393554688, -56.50436019897461, 30.226926803588867, -52.109764099121094, -73.77684783935547, -56.77276611328125, 85.91380310058594, -54.54389190673828]
144: [-25.243011474609375, -51.60002136230469, 25.466962814331055, -52.49897766113281, -75.44012451171875, -49.71026611328125, 71.69957733154297, -54.28640365600586]
145: [-26.2137393951416, -52.84201431274414, 25.800867080688477, -48.115299224853516, -71.55531311035156, -49.8089485168457, 79.7032241821289, -51.48850631713867]
146: [-26.42319679260254, -52.11629104614258, 22.19110679626465, -49.64560317993164, -66.60444641113281, -53.08522415161133, 71.66659545898438, -47.480690002441406]
147: [-21.9754581451416, -49.60081100463867, 20.624143600463867, -40.69129180908203, -65.47447204589844, -49.467742919921875, 70.03193664550781, -49.07285690307617]
148: [-21.709247589111328, -45.58584213256836, 17.794382095336914, -42.93854522705078, -59.586368560791016, -41.388797760009766, 66.64202117919922, -46.285926818847656]
149: [-17.531986236572266, -45.554527282714844, 15.140031814575195, -41.66394805908203, -53.42451095581055, -44.84169387817383, 63.46996307373047, -45.20318603515625]
150: [-15.628812789916992, -37.85640335083008, 17.84842872619629, -31.19931411743164, -40.053123474121094, -33.98933029174805, 38.45699691772461, -27.951021194458008]
151: [-14.54896354675293, -43.59881591796875, 17.880069732666016, -26.604198455810547, -61.055782318115234, -30.838878631591797, 60.98823928833008, -43.91953659057617]
152: [-21.089252471923828, -43.695281982421875, 21.446582794189453, -27.496826171875, -66.73969268798828, -33.35842514038086, 59.505428314208984, -47.53438186645508]
153: [-19.433048248291016, -48.18754196166992, 26.467378616333008, -27.446945190429688, -63.90097427368164, -34.4426383972168, 59.58073043823242, -44.86533737182617]
154: [-19.794523239135742, -50.059574127197266, 20.521100997924805, -33.647193908691406, -68.81705474853516, -34.13233947753906, 74.92225646972656, -51.789554595947266]
155: [-23.905309677124023, -51.116600036621094, 23.746021270751953, -34.51460266113281, -67.04621124267578, -35.89268112182617, 70.52925109863281, -49.868465423583984]
156: [-23.040699005126953, -47.1339225769043, 23.108089447021484, -36.49678421020508, -67.27240753173828, -36.76263427734375, 66.82872009277344, -47.3677864074707]
157: [-22.761184692382812, -55.85304641723633, 21.774433135986328, -33.10328674316406, -70.01045227050781, -39.88182067871094, 75.11770629882812, -48.93474197387695]
158: [-17.771038055419922, -52.32967758178711, 24.668567657470703, -36.53220748901367, -74.02095031738281, -42.251949310302734, 71.21788787841797, -53.936824798583984]
159: [-23.05641746520996, -49.25967025756836, 21.52581024169922, -39.9015007019043, -75.40704345703125, -43.75141906738281, 77.62256622314453, -53.67860412597656]
160: [-26.889772415161133, -52.407108306884766, 23.113882064819336, -41.97708511352539, -77.15409851074219, -47.552215576171875, 77.95857238769531, -54.83852767944336]
161: [-21.760339736938477, -51.176326751708984, 22.877748489379883, -45.86367416381836, -76.05668640136719, -45.06168746948242, 67.66377258300781, -55.36176300048828]
162: [-24.85991096496582, -49.95328903198242, 24.09933090209961, -43.182003021240234, -70.13345336914062, -44.114986419677734, 74.85209655761719, -53.10563659667969]
163: [-28.980937957763672, -49.62689971923828, 26.756061553955078, -48.898399353027344, -74.86886596679688, -44.70133590698242, 76.41299438476562, -49.14496994018555]
164: [-24.51737403869629, -50.91567611694336, 22.350509643554688, -52.55116653442383, -72.7937240600586, -52.556358337402344, 79.29551696777344, -52.527400970458984]
165: [-24.218994140625, -55.775943756103516, 24.76416778564453, -50.48633575439453, -75.69752502441406, -53.09113693237305, 77.06898498535156, -55.83551025390625]
166: [-25.085966110229492, -58.003692626953125, 21.346446990966797, -52.76494598388672, -69.1455078125, -54.36399459838867, 80.9969482421875, -54.80696487426758]
167: [-28.021488189697266, -55.246273040771484, 28.384309768676758, -53.54792022705078, -76.12017059326172, -52.82395553588867, 83.10299682617188, -51.550621032714844]
168: [-26.765771865844727, -54.278602600097656, 19.47159194946289, -52.631141662597656, -73.8748779296875, -51.93630599975586, 81.05873107910156, -49.57884979248047]
169: [-23.023813247680664, -54.00901794433594, 22.974462509155273, -48.10219955444336, -75.29058074951172, -51.211360931396484, 74.26800537109375, -54.736846923828125]
170: [-24.69731330871582, -54.487571716308594, 23.827836990356445, -53.23147964477539, -74.7698745727539, -55.535179138183594, 74.30121612548828, -54.7025260925293]
171: [-25.059127807617188, -57.1281623840332, 26.549928665161133, -51.442962646484375, -71.50972747802734, -51.20057678222656, 77.07356262207031, -52.605899810791016]
172: [-27.606931686401367, -51.14901351928711, 23.97463035583496, -55.487831115722656, -74.80372619628906, -54.26820755004883, 82.35591888427734, -54.85237121582031]
173: [-26.635839462280273, -50.32468795776367, 24.49633026123047, -50.98682403564453, -75.17424011230469, -50.608062744140625, 76.82701110839844, -54.60329818725586]
174: [-23.697559356689453, -50.79902267456055, 24.32961082458496, -53.645870208740234, -65.5468978881836, -51.927974700927734, 71.03564453125, -50.166114807128906]
175: [-24.08327293395996, -50.121212005615234, 23.20899200439453, -50.59849166870117, -67.75675201416016, -48.764503479003906, 76.27369689941406, -55.11708450317383]
176: [-27.99776268005371, -53.39524841308594, 20.580984115600586, -46.10362243652344, -71.8329849243164, -51.56666564941406, 75.44685363769531, -54.793155670166016]
177: [-24.281816482543945, -51.02436828613281, 19.777889251708984, -46.66061019897461, -62.34269714355469, -49.1412239074707, 68.53306579589844, -49.14994430541992]
178: [-17.024274826049805, -46.631046295166016, 15.450937271118164, -39.28834915161133, -55.427494049072266, -47.490325927734375, 61.226139068603516, -46.8211784362793]
179: [-18.094566345214844, -43.30274200439453, 17.1595516204834, -42.909786224365234, -52.829158782958984, -38.353092193603516, 62.38484573364258, -43.4432487487793]
180: [-13.436966896057129, -38.720462799072266, 14.581904411315918, -30.895471572875977, -43.9954833984375, -36.70587921142578, 38.564605712890625, -24.644567489624023]
181: [-18.93685531616211, -44.83721160888672, 21.972309112548828, -31.023006439208984, -53.18705368041992, -36.597251892089844, 63.37497329711914, -40.185054779052734]
182: [-18.692554473876953, -41.761898040771484, 20.259517669677734, -29.8927001953125, -56.78065872192383, -33.258338928222656, 63.19731903076172, -47.97201919555664]
183: [-20.12175941467285, -48.67527389526367, 22.333173751831055, -28.474702835083008, -64.26741027832031, -30.15983009338379, 60.6474723815918, -42.771846771240234]
